Lost,Kaotsi läinud,
Low,Madal,
Maintenance,Hooldus,
Manufacturer,Tootja,
Medium,Medium,
Method,Meetod,
Model,Mudel,
Modified By,Muudetud,
Name,Nimi,
Naming Series,Nimetades Series,
New,Uus,
Not permitted,Ei ole lubatud,
Notes,Märkused,
On Hold,Ootel,
Open,Avatud,
Operation,Operation,
Other,Muud,
Overdue,Tähtajaks tasumata,
Owner,Omanik,
Parameter,Parameeter,
Parent Task,Vanemate ülesanne,
Passed,Läbitud,
Pending,Pooleliolev,
Pending Review,Kuni Review,
Percent Complete,Protsent täidetud,
Percentage,Protsent,
Phone,Telefon,
Phone Number,Telefoninumber,
Planning,Planeerimine,
Portal,Portal,
Preview,Eelvaade,
Primary,Esmane,
Priority,Prioriteet,
Progress,Edu,
Purchase,Ostu,
Purchase Date,Ostu kuupäev,
Purchase Order,Ostutellimuse,
Purchase Receipt,Ostutšekk,
Qty,Kogus,
Quantity,Kogus,
Rate,Hind,
Rating,Hinnang,
Reason,Põhjus,
Received,Saanud,
Reference,Viide,
Reference DocType,Viide DocType,
Reference Doctype,Viide DocType,
Reference Name,Viitenimi,
Rejected,Tagasi lükatud,
Related,Seotud,
Reload,Reload,
Remarks,Märkused,
Reopen,Taastada,
Reset,lähtestama,
Resolve,Lahenda,
Resolved,Lahendatud,
Restore,Taastama,
Rounded Total,Ümardatud kokku,
SMS,SMS,
Sales,Läbimüük,
Sales Manager,Müügijuht,
Sales User,Müük Kasutaja,
Scheduled,Plaanitud,
Scheduled Date,Tähtajad,
Section,Jagu,
Selling Price List,Müügi hinnakiri,
Serial No,Seerianumber,
Session Defaults,Seansi vaikeväärtused,
Settings,Seaded,
Setup,Setup,
Shipping,Laevandus,
Signature,Signatuur,
Signed,Allkirjastatud,
Signed On,Sisse logitud,
Small Text,Väike tekst,
Sold,Müüdud,
Source Warehouse,Allikas Warehouse,
Standard,Standard,
Start,Start,
Status,Staatus,
Stock Entry,Stock Entry,
Stock UOM,Stock UOM,
Stop,Peatuge,
Student,Õpilane,
Subject,Subjekt,
Submit,Esita,
Submitted,Esitatud,
Subtotal,osakokkuvõte,
Suspended,Peatatud,
System Manager,Süsteemihaldur,
Target,Sihtmärk,
Task,Ülesanne,
Task Description,Ülesande kirjeldus,
Task Name,Task Name,
Task Type,Töö tüüp,
Tasks,Ülesanded,
Template Name,malli nimi,
Terms,Tingimused,
Text,Tekst,
Timeline,Ajaskaala,
Timestamp,Timestamp,
Title,Pealkiri,
To Date,Kuupäev,
Tools,Töövahendid,
Total Cost,Total Cost,
Totals,Summad,
Type,Tüüp,
UOM,UOM,
Unit,Ühik,
Unknown,Tundmatu,
Unverified,Kinnitamata,
Urgent,Urgent,
Valid From,Kehtib alates,
Valid Till,Kehtiv kuni,
Valid Upto,Kehtib kuni,
Validation Error,Valideerimisviga,
Value,Väärtus,
Verification,Kontrollimine,
Verified By,Kontrollitud,
Version,Version,
View,Vaade,
View Website,Vaata Koduleht,
Warehouse,Ladu,
Warranty,Garantii,
Workflow State,Töövoo riik,
Working,Töö,
