Stock Entry,Varastotapahtuma,
Stock UOM,Varastoyksikkö,
Student,Opiskelija,
Subject,aihe,
Submit,Vahvista,
Submitted,Vahvistettu,
Subtotal,Välisumma,
Suspended,Keskeytetty,
System Manager,Järjestelmän ylläpitäjä,
Task,Tehtävä,
Task Description,Tehtävän kuvaus,
Task Name,Tehtävän nimi,
Task Type,Tehtävän tyyppi,
Tasks,tehtävät,
Template Name,Mallin nimi,
Terms,Ehdot,
Text,Teksti,
Timestamp,Aikaleima,
Title,otsikko,
To Date,Päivään,
Tools,Työkalut,
Total Cost,Kokonaiskustannukset,
Totals,summat,
Type,tyyppi,
UOM,Yksikkö,
Unit,yksikkö,
Unknown,Tuntematon,
Unverified,vahvistamattomia,
Urgent,Kiireellinen,
Valid From,Voimassa,
Valid Till,Voimassa,
Valid Upto,Voimassa,
Valuation Rate,Arvostustaso,
Value,Arvo,
Verification,Varmistus,
Verified By,Vahvistanut,
Version,Versio,
View Website,Näytä verkkosivusto,
Warehouse,Varasto,
Warranty,Takuu,
Workflow State,Työnketjun vaihe,
Working,Työskennellään,
